,Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
0,2007-01-02,110.376999,110.54900400000001,107.110001,109.738998,48865,98.208427,,,109.13266766666668,5332767.805531668,,,,,,,
1,2007-01-03,110.352997,110.525002,109.074997,109.247002,61171,97.76812,-0.4919960000000003,,109.61566699999999,6705299.966056999,,,,,,,
2,2007-01-04,110.525002,116.837997,108.83000200000001,113.915001,231812,101.94564799999999,4.667999000000009,,113.19433333333335,26239804.79866667,,,,,,,
3,2007-01-05,114.480003,115.954002,111.041,113.374001,223697,101.46149399999999,-0.5409999999999968,,113.45633433333334,25379841.62136367,,,,,,,
4,2007-01-08,116.445,116.837997,112.931999,115.192001,242399,103.08847800000001,1.8179999999999978,,114.98733233333333,27872814.370267667,,,,,,,
5,2007-01-09,115.954002,116.936996,111.28600300000001,112.391998,205353,100.58266400000001,-2.800003000000004,,113.53833233333334,23315437.159647003,,,,,,,
6,2007-01-10,111.041,114.480003,99.83820300000001,103.204002,721369,92.360077,-9.187995999999998,,105.84073599999999,76350225.887584,,,0.19684424508794265,,,,
7,2007-01-11,107.84700000000001,109.074997,105.144997,106.692001,1210997,95.481583,3.487999000000002,,106.970665,129541154.40300499,,,0.4008351934548832,,,,
8,2007-01-12,108.681999,110.54900400000001,106.938004,108.779999,154188,97.350204,2.087997999999999,,108.75566900000001,16768819.091772001,,,0.5229489590288626,,,,
9,2007-01-15,109.542,109.984001,105.734001,106.20099599999999,227483,95.04216,-2.5790030000000144,,107.30633266666666,24410366.47401133,,241.82925108791045,0.37211942386810504,,,,
10,2007-01-16,108.093002,108.093002,105.218002,105.782997,105546,94.668076,-0.4179989999999947,,106.364667,11226365.143182,,240.73475946917654,0.3476733123794172,,,,
11,2007-01-17,107.208,107.233002,102.834999,103.646004,211389,92.755623,-2.1369929999999897,,104.57133499999999,22105229.934315,,239.1449171782686,0.2226941398729139,269.2541026520793,,,
12,2007-01-18,105.561996,105.636002,102.933998,103.252998,81153,92.40392299999999,-0.39300599999999974,,103.94099933333332,8435123.918898,,236.8413332422264,0.23322234971110112,267.67822737363736,,,
13,2007-01-19,105.611,105.611,101.41100300000001,102.246002,83646,91.502739,-1.006996000000001,,103.089335,8623010.51541,,234.46347155062637,0.09137654942257022,265.9962764023989,,,
14,2007-01-22,102.712997,106.028999,101.70500200000001,105.439003,141654,94.360252,3.1930009999999953,50.78708189385717,104.39100133333334,14787402.902872,65.2229579702305,232.96691099611604,0.44079662499489664,264.623793499827,,,
15,2007-01-23,103.27799999999999,107.110001,102.688004,103.695,71602,92.799492,-1.7440030000000064,50.932141133320854,104.49766833333332,7482242.048003333,65.13774868221375,231.39737501472663,0.2664175356158937,262.86765323900045,,,
16,2007-01-24,104.186996,104.874001,102.196999,102.541,92689,91.76673100000001,-1.1539999999999964,50.79014791753852,103.20400000000001,9565875.556,68.53508218317612,230.9954071360697,0.16911062093843332,260.5655324289967,,,
17,2007-01-25,104.65299999999999,104.65299999999999,101.21399699999999,101.63200400000001,64498,90.953255,-0.9089959999999877,51.06950132491033,102.49966699999999,6611023.522165999,70.4533906874722,229.80870301694605,0.06944785724551095,258.52831700781667,,,
18,2007-01-29,101.63200400000001,105.636002,101.21399699999999,104.751999,161067,93.74543,3.1199949999999887,50.463888543104865,103.86733266666666,16729599.670621999,69.17266820738534,229.3690562945068,0.6000677747165712,258.9099196385631,,,
19,2007-01-31,104.751999,106.32399699999999,104.162003,104.874001,285437,93.854614,0.12200200000000905,50.60316853412139,105.12000033333334,30005137.535145666,68.15318846108784,229.3592090448907,0.6207600944639814,258.7579533729764,,,
20,2007-02-01,104.874001,105.389999,100.133003,100.894997,289765,90.293686,-3.9790040000000033,50.665158844137416,102.13933300000001,29596403.826745003,74.49870311446722,228.12677115665923,0.10921516675223383,257.1189921446849,,,
21,2007-02-02,105.022003,105.022003,101.70500200000001,102.417999,186036,91.656662,1.523001999999991,50.46296942725058,103.04833466666668,19170699.988048002,57.805178434746296,227.8200978533232,0.32750417873131027,256.4090951106012,,,
22,2007-02-05,104.407997,110.54900400000001,101.288002,107.896004,318651,96.55908199999999,5.47800500000001,50.4209434296418,106.57767000000001,33961081.12317,61.70959320959227,229.33401897530828,0.7452957233779064,257.3756823321829,,,
23,2007-02-06,110.057999,110.057999,107.110001,108.657997,985189,97.241005,0.7619929999999897,50.64981159974832,108.60866566666668,107000062.71947768,74.0357090190018,231.0871291755098,0.8184517263391186,258.78938689723117,,,
24,2007-02-07,109.05100300000001,109.05100300000001,107.920998,108.731003,579842,97.306335,0.07300600000000657,50.85097587736038,108.56766800000001,62952093.74845601,75.48732510950246,232.19402141914762,0.8254607502437828,260.1716199903752,,,
25,2007-02-08,109.418999,112.858002,106.225998,109.149002,943922,97.68042,0.4179989999999947,50.984510045671826,109.41100066666667,103275450.57128133,80.53464922461347,233.58938929168332,0.7085264996877403,261.7318637118943,466.7976008659305,-205.06573715403624,
26,2007-02-09,111.925003,111.925003,105.66100300000001,106.32399699999999,467678,95.152252,-2.8250050000000044,50.859876579026256,107.97000099999998,50495194.12767799,72.1353934231069,234.1542947261114,0.48652216004103344,261.88366974786896,466.32001214981113,-204.43634240194217,
27,2007-02-12,108.018997,108.018997,99.297798,101.238998,44471,90.601555,-5.084998999999996,50.90067764499583,102.851931,4573928.223501,72.86699648639411,233.24524346278048,0.14315418853580633,260.83423999393983,464.8508779405814,-204.0166379466416,
28,2007-02-13,101.21399699999999,105.144997,100.747002,101.434998,35294,90.77694699999999,0.19599999999999795,50.78293423623644,102.44233233333334,3615599.677372667,72.28534269800993,232.05817157708952,0.15760824837148416,260.13128703035403,462.7735153747727,-202.6422283444187,
29,2007-02-14,101.21399699999999,104.014999,98.757301,101.21399699999999,53406,90.579178,-0.2210010000000011,50.8837460894192,101.32876566666665,5411564.0591939995,72.67033485063554,230.91658295132348,0.17422509703595543,259.5910758558235,460.7573570383366,-201.1662811825131,
30,2007-02-15,103.129997,108.486,101.70500200000001,104.358002,95795,93.392822,3.144005000000007,50.852384584576896,104.84966800000001,10044073.94606,68.96559161571103,231.5195407502544,0.39719308990382823,259.5475790916721,459.16272229013475,-199.61514319846265,
31,2007-02-19,104.358002,107.552002,103.744003,106.594002,55527,95.393875,2.236000000000004,50.83255606195133,105.96333566666668,5883826.139563001,63.55104191089325,232.5626815090915,0.5557667664891274,260.128851978174,458.4522547203413,-198.32340274216727,
32,2007-02-20,105.389999,106.594002,103.204002,104.80100300000001,20263,93.789276,-1.7929989999999947,50.74625448964784,104.86633566666667,2124906.559613667,69.37215602261993,232.08089137920624,0.4589792508973857,260.75743123712624,458.69536694009014,-197.9379357029639,
33,2007-02-21,106.54499799999999,114.332001,102.269997,110.525002,639196,98.91184200000001,5.723998999999992,50.89384739080335,109.04233333333333,69699423.29733333,71.4626334383959,233.30019976214405,0.7555651794256067,262.7852132624648,459.62784367521743,-196.8426304127526,-415.716685574883
34,2007-02-22,113.988998,120.375999,105.292,105.759003,825808,94.646622,-4.765998999999994,50.65865617593942,110.47566733333333,91231689.88920534,60.01395778794281,232.82460873883363,0.32387251073122025,262.4423373341865,459.2290147229803,-196.7866773887938,-413.90285732107156
35,2007-02-23,106.446999,110.54900400000001,99.445198,105.095001,537983,94.05238299999999,-0.6640020000000106,50.73287439320577,105.02973433333334,56504211.56584967,58.56688753779447,232.0864489660435,0.29315826512771487,261.7978856261991,459.06502829986334,-197.26714267366424,-412.4915065359507
36,2007-02-26,106.126999,109.074997,103.179001,104.726997,79728,93.72305300000001,-0.3680039999999991,50.686151983808905,105.66033166666666,8424086.92312,62.36201140302959,231.71584740377884,0.252345765458283,261.0612035680924,458.8857986334041,-197.82459506531166,-411.42388777394314
37,2007-02-27,103.916,108.093002,103.916,106.619003,178847,95.416267,1.8920060000000092,50.618054541982815,106.20933500000001,18995220.936745003,55.64644928194474,232.77980567015265,0.3427391526965454,260.83585225691525,459.4155476882539,-198.57969543133868,-410.8773084686228
38,2007-02-28,96.374397,105.636002,90.257301,104.849998,192573,93.833122,-1.769005000000007,50.52101730433057,100.247767,19305013.234490998,54.22500332746615,233.1912299448303,0.4845062359601336,260.52138072972446,459.6226915296859,-199.10131079996142,-410.7430432699165
39,2007-03-01,103.670998,105.022003,99.789101,100.697998,107498,90.117386,-4.152000000000001,50.48861656035193,101.83636733333333,10947205.815598667,43.89550822899312,232.3333649257701,0.346651671330547,259.8170374674508,459.1078046172613,-199.2907671498105,-410.8933479143669
40,2007-03-02,104.162003,104.162003,98.265999,99.396103,145222,88.95229300000001,-1.3018950000000018,50.67457715992694,100.60803499999999,14610500.058769997,47.75659771558544,230.70764445938337,0.3034261972413283,258.8037116108826,457.87942203559084,-199.07571042470823,-411.14105781967055
41,2007-03-05,99.248703,99.739998,93.352699,96.669197,202652,86.511902,-2.7269059999999996,50.79799276395583,96.58729799999999,19573609.114295997,46.062983008534296,228.03861128084145,0.3159860954006667,257.1515191990616,456.3640942809523,-199.2125750818907,-411.4672467565269
42,2007-03-06,97.037697,100.697998,93.844002,96.325203,47850,86.20405600000001,-0.343993999999995,51.21318166036738,96.95573433333334,4639331.8878500005,52.91144885043506,225.78834609813688,0.32245722324348336,255.07138357113556,454.9862404426764,-199.91485687154082,-412.1735400354786
43,2007-03-07,98.265999,98.265999,93.352699,93.770302,28856,83.91759499999999,-2.554901000000001,51.39625310090167,95.12966666666667,2745061.6613333332,53.19841125893506,222.02268428054978,0.19696456001364918,252.0600234293833,453.2455213440724,-201.1854979146891,-413.2547267375252
44,2007-03-08,95.809303,97.77469599999999,93.352699,96.251503,90481,86.1381,2.4812009999999987,50.91856895189966,95.79296599999999,8667443.356646,52.868496232046446,220.0740343548625,0.389772972372634,250.24083687171554,451.6211898954841,-201.38035302376858,-414.2254957196794
45,2007-03-09,97.0131,97.283302,94.458199,97.209602,119048,86.995522,0.9580990000000043,50.35372178636123,96.31703433333332,11466350.303314665,54.17835764468214,218.6557921100486,0.3305169699923838,247.91111478315784,450.21483753308854,-202.3037227499307,-415.33134659481
46,2007-03-12,98.24140200000001,99.248703,95.858498,98.020302,79124,87.721046,0.8106999999999971,50.22591258969995,97.70916766666666,7731140.1824573325,47.92439814934928,217.61752634947646,0.4318134636605651,246.63857826375352,449.58337867058043,-202.94480040682691,-416.42890505447605
