,Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
0,2007-01-02,563.25,574.25,559.525024,568.1619870000001,4314932,315.737122,,,567.312337,2447914156.916084,,,,,,,
1,2007-01-03,568.1619870000001,580.0,568.1619870000001,577.8380129999999,5444628,321.114349,9.676025999999865,,575.3333333333334,3132475976.0,,,,,,,
2,2007-01-04,580.299988,581.25,568.763,571.325012,4388532,317.494904,-6.513000999999917,,573.7793373333333,2518048982.8261275,,,,,,,
3,2007-01-05,571.5,576.25,563.888,568.763,3510976,316.071106,-2.5620119999999815,,569.6336666666666,1999970132.4586666,,,,,,,
4,2007-01-08,568.763,570.0,548.125,551.400024,9240684,306.42224100000004,-17.362976000000003,,556.5083413333333,5142517725.625472,,,,,,,
5,2007-01-09,554.0,558.862,543.349976,547.525024,6708204,304.26889,-3.875,,549.9123333333333,3688924114.1159997,,,,,,,
6,2007-01-10,550.0,550.0,538.349976,541.112,7579592,300.705017,-6.413024000000064,,543.153992,4116885652.5312643,,,0.06438280780448968,,,,
7,2007-01-11,545.25,553.724976,523.7869870000001,545.75,17046104,303.28241,4.638000000000034,,541.087321,9223430746.847383,,,0.3822113017289914,,,,
8,2007-01-12,550.0,557.924988,550.0,555.849976,6916344,308.895111,10.09997599999997,,554.5916546666666,3835746663.2038717,,,0.5579761193517635,,,,
9,2007-01-15,558.237,561.888,557.5,560.737,5067380,311.610992,4.887023999999997,,560.0416666666666,2837943940.833333,,1232.1693778848116,0.7043059650424566,,,,
10,2007-01-16,561.299988,562.5,554.025024,555.549988,2556904,308.728394,-5.1870119999999815,,557.3583373333333,1425111762.1609492,,1230.158070205128,0.6873172497971505,,,,
11,2007-01-17,561.25,561.25,549.2869870000001,551.362,4401700,306.401093,-4.1879880000000185,,553.966329,2438393590.3592997,,1225.3424918739247,0.7122931247950126,1382.2258360762426,,,
12,2007-01-18,551.5,558.25,551.5,556.0369870000001,3953076,308.999084,4.674987000000101,,555.262329,2194994186.4740043,,1223.2685445753827,0.8330532164985468,1380.4683499932794,,,
13,2007-01-19,556.25,559.5,546.25,550.5880129999999,5775572,305.970978,-5.448974000000135,,552.112671,3188766483.4728117,,1219.881811570016,0.692300183403444,1375.6536810116934,,,
